Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP000276,Female,No,0,Not Graduate,No,17965.0,4273.0,572.0,360.0,1.0,Semiurban,Y
LP000277,Female,No,0,Graduate,No,7489.0,2013.0,638.0,360.0,1.0,Rural,Y
LP000278,Female,Yes,2,Graduate,No,8007.0,4563.0,379.0,360.0,1.0,Urban,N
LP000279,Female,Yes,0,Graduate,Yes,19392.0,6299.0,270.0,240.0,1.0,Rural,N
LP000280,Female,Yes,0,Not Graduate,No,6665.0,6403.0,396.0,360.0,0.0,Urban,N
LP000281,Male,Yes,3+,Not Graduate,No,16304.0,6539.0,615.0,120.0,1.0,Semiurban,Y
LP000282,Male,No,1,Graduate,No,5206.0,5698.0,108.0,360.0,1.0,Urban,N
LP000283,Male,No,0,Graduate,No,5614.0,270.0,81.0,360.0,0.0,Semiurban,N
LP000284,Female,Yes,0,Graduate,No,3817.0,7204.0,693.0,360.0,0.0,Urban,Y
LP000285,Male,Yes,2,Graduate,No,6172.0,392.0,257.0,360.0,1.0,Urban,Y
LP000286,Male,Yes,2,Not Graduate,No,15823.0,7391.0,387.0,360.0,1.0,Rural,Y
LP000287,Female,Yes,0,Graduate,Yes,12603.0,4989.0,,360.0,1.0,Urban,N
LP000288,Male,No,0,Graduate,Yes,16250.0,8785.0,228.0,360.0,1.0,Rural,Y
LP000289,Female,Yes,2,Not Graduate,No,15476.0,2609.0,359.0,360.0,1.0,Semiurban,N
LP000290,Male,No,2,Graduate,Yes,19154.0,5197.0,458.0,360.0,1.0,Urban,Y
LP000291,Male,Yes,2,Not Graduate,No,,8499.0,687.0,120.0,1.0,Rural,N
LP000292,Female,Yes,0,Graduate,No,15851.0,4677.0,187.0,120.0,1.0,Rural,Y
LP000293,Male,No,3+,Not Graduate,Yes,6215.0,,440.0,360.0,1.0,Semiurban,N
LP000294,Male,Yes,0,Not Graduate,No,8146.0,6002.0,431.0,360.0,1.0,Urban,Y
LP000295,Female,No,0,Not Graduate,No,17254.0,4008.0,560.0,360.0,1.0,Urban,N
LP000296,Female,No,1,Graduate,No,11591.0,1395.0,324.0,360.0,1.0,Rural,Y
LP000297,Male,Yes,0,Not Graduate,No,10132.0,9329.0,696.0,360.0,1.0,Rural,Y
LP000298,Female,Yes,2,Graduate,No,18464.0,4372.0,,360.0,1.0,Urban,N
LP000299,Male,No,0,Not Graduate,No,1875.0,4557.0,94.0,120.0,1.0,Semiurban,Y
LP000300,Male,No,2,Not Graduate,No,7077.0,6765.0,511.0,360.0,1.0,Rural,Y
LP000301,Female,No,0,Not Graduate,No,5301.0,3480.0,87.0,360.0,1.0,Urban,N
LP000302,Female,Yes,1,Graduate,No,16947.0,6128.0,696.0,360.0,1.0,Urban,Y
LP000303,Female,nan,0,Not Graduate,No,7989.0,3601.0,116.0,360.0,1.0,Rural,N
LP000304,Female,Yes,1,Not Graduate,No,2228.0,8233.0,636.0,180.0,1.0,Urban,N
LP000305,Female,No,1,Not Graduate,No,12129.0,1039.0,313.0,360.0,1.0,Semiurban,Y
LP000306,Female,No,0,Not Graduate,nan,5775.0,646.0,651.0,360.0,1.0,Rural,Y
LP000307,Male,Yes,0,Graduate,No,3923.0,7900.0,663.0,180.0,1.0,Semiurban,N
LP000308,Female,No,0,Graduate,Yes,11660.0,606.0,564.0,360.0,1.0,Semiurban,Y
LP000309,Male,Yes,2,Not Graduate,No,8133.0,5617.0,654.0,360.0,1.0,Semiurban,Y
LP000310,Male,No,0,Not Graduate,No,3747.0,8849.0,61.0,360.0,0.0,Semiurban,Y
LP000311,Male,Yes,0,Not Graduate,Yes,12548.0,6638.0,643.0,360.0,1.0,Semiurban,N
LP000312,Male,No,0,Not Graduate,No,7074.0,8138.0,220.0,360.0,1.0,Rural,Y
LP000313,Female,Yes,3+,Graduate,No,7493.0,455.0,399.0,360.0,1.0,Urban,Y
LP000314,Female,No,0,Not Graduate,No,3412.0,5196.0,283.0,360.0,1.0,Rural,Y
LP000315,Female,No,0,Not Graduate,No,11386.0,4409.0,353.0,360.0,0.0,Urban,Y
LP000316,Male,Yes,2,Graduate,No,6031.0,922.0,555.0,360.0,1.0,Urban,N
LP000317,Male,Yes,1,Not Graduate,Yes,3237.0,4057.0,544.0,360.0,1.0,Urban,N
LP000318,Male,No,0,Not Graduate,Yes,7197.0,5320.0,606.0,360.0,1.0,Semiurban,Y
LP000319,Male,Yes,3+,Graduate,Yes,1545.0,326.0,586.0,,1.0,Semiurban,N
LP000320,Female,No,1,Not Graduate,No,8519.0,122.0,53.0,360.0,0.0,Urban,N
LP000321,Female,Yes,0,Graduate,No,7391.0,5127.0,437.0,360.0,1.0,Urban,Y
LP000322,Female,No,0,Not Graduate,No,3441.0,8193.0,279.0,360.0,1.0,Urban,Y
LP000323,Male,Yes,2,Graduate,nan,13157.0,1169.0,491.0,360.0,1.0,Urban,Y
LP000324,Female,Yes,0,Graduate,No,18845.0,2678.0,498.0,360.0,1.0,Semiurban,N
LP000325,Female,Yes,0,Not Graduate,Yes,18828.0,6625.0,244.0,360.0,1.0,Rural,N
LP000326,Female,Yes,0,Not Graduate,No,10970.0,1065.0,205.0,360.0,1.0,Rural,Y
LP000327,Female,Yes,2,Not Graduate,No,5419.0,1381.0,159.0,360.0,0.0,Semiurban,N
LP000328,Male,Yes,1,Not Graduate,No,7558.0,1674.0,508.0,360.0,1.0,Rural,Y
LP000329,Male,No,1,Graduate,No,16481.0,2618.0,378.0,360.0,1.0,Semiurban,Y
LP000330,Male,No,0,Not Graduate,No,13940.0,6835.0,110.0,360.0,0.0,Semiurban,N
LP000331,Female,No,1,Not Graduate,No,5338.0,1737.0,686.0,360.0,1.0,Urban,Y
LP000332,Male,Yes,2,Not Graduate,No,12511.0,6364.0,646.0,360.0,1.0,Urban,Y
LP000333,Male,No,0,Graduate,No,16075.0,2096.0,514.0,360.0,1.0,Urban,N
LP000334,Male,Yes,2,Graduate,No,17319.0,951.0,92.0,120.0,1.0,Semiurban,N
LP000335,Male,No,0,Graduate,No,4150.0,8551.0,333.0,360.0,0.0,Rural,N
LP000336,Female,Yes,2,Graduate,No,9931.0,7621.0,216.0,360.0,1.0,Semiurban,Y
LP000337,Female,Yes,0,Graduate,No,4754.0,751.0,449.0,360.0,1.0,Rural,N
LP000338,Male,Yes,0,Not Graduate,No,7902.0,639.0,628.0,360.0,1.0,Semiurban,Y
LP000339,Male,No,3+,Not Graduate,No,10191.0,1865.0,597.0,360.0,1.0,Urban,Y
LP000340,Female,Yes,3+,Not Graduate,Yes,13561.0,7965.0,432.0,360.0,0.0,Semiurban,Y
LP000341,Male,No,0,Graduate,nan,5892.0,8118.0,398.0,180.0,1.0,Semiurban,N
LP000342,Male,Yes,0,Not Graduate,Yes,14870.0,7195.0,496.0,360.0,1.0,Semiurban,Y
LP000343,Male,No,0,Graduate,Yes,9219.0,2140.0,572.0,360.0,1.0,Rural,Y
LP000344,Male,No,2,Graduate,No,13320.0,2738.0,580.0,360.0,0.0,Rural,N
LP000345,Female,Yes,0,Graduate,No,11121.0,6682.0,239.0,360.0,1.0,Urban,N
LP000346,Female,Yes,0,Graduate,No,10218.0,6782.0,121.0,360.0,1.0,Semiurban,Y
LP000347,Male,No,0,Graduate,No,3308.0,5427.0,348.0,360.0,1.0,Urban,Y
LP000348,Male,No,3+,Not Graduate,Yes,10902.0,8609.0,124.0,360.0,1.0,Semiurban,Y
LP000349,Female,Yes,0,Not Graduate,Yes,9675.0,1951.0,698.0,360.0,1.0,Urban,Y
LP000350,Female,No,0,Not Graduate,No,10740.0,6019.0,330.0,360.0,1.0,Urban,Y
LP000351,Female,No,0,Not Graduate,No,16526.0,559.0,511.0,360.0,1.0,Rural,Y
LP000352,Female,Yes,0,Graduate,No,6168.0,8975.0,336.0,360.0,1.0,Rural,Y
LP000353,Male,No,1,Not Graduate,No,17800.0,3771.0,250.0,360.0,1.0,Semiurban,N
LP000354,Male,Yes,3+,Not Graduate,No,10846.0,6958.0,537.0,360.0,1.0,Rural,N
LP000355,Female,Yes,2,Graduate,No,18559.0,6647.0,590.0,360.0,1.0,Semiurban,Y
LP000356,Male,No,0,Graduate,No,12730.0,9317.0,144.0,360.0,1.0,Semiurban,Y
LP000357,Female,Yes,2,Graduate,No,16339.0,8410.0,323.0,360.0,1.0,Rural,Y
LP000358,Female,Yes,0,Not Graduate,No,11977.0,8079.0,180.0,360.0,1.0,Semiurban,Y
LP000359,Female,No,0,Not Graduate,No,3739.0,2176.0,596.0,120.0,0.0,Semiurban,N
LP000360,Male,No,3+,Not Graduate,No,12870.0,4650.0,181.0,360.0,1.0,Semiurban,Y
LP000361,Female,No,0,Graduate,No,18312.0,943.0,346.0,360.0,1.0,Rural,Y
LP000362,Male,No,0,Graduate,No,11976.0,9283.0,384.0,360.0,1.0,Rural,N
LP000363,Female,No,3+,Graduate,No,15984.0,1743.0,163.0,360.0,0.0,Rural,N
LP000364,Female,Yes,0,Graduate,No,5366.0,3982.0,514.0,360.0,1.0,Rural,Y
LP000365,Male,Yes,2,Graduate,No,2350.0,3809.0,139.0,360.0,1.0,Rural,Y
LP000366,Female,No,3+,Graduate,No,12351.0,,272.0,360.0,1.0,Rural,Y
LP000367,Female,Yes,0,Not Graduate,Yes,14731.0,91.0,648.0,360.0,1.0,Urban,N
LP000368,Male,No,0,Graduate,No,3644.0,4019.0,271.0,360.0,0.0,Semiurban,Y
LP000369,Male,No,0,Graduate,No,8050.0,5769.0,316.0,360.0,1.0,Rural,N
LP000370,Male,Yes,0,Graduate,No,12264.0,9710.0,594.0,360.0,1.0,Semiurban,Y
LP000371,Male,No,0,Graduate,No,6842.0,9607.0,343.0,360.0,1.0,Urban,Y
LP000372,Male,No,2,Graduate,No,10094.0,4609.0,287.0,360.0,1.0,Urban,N
LP000373,Female,Yes,0,Graduate,No,5157.0,8631.0,566.0,360.0,1.0,Urban,N
LP000374,Male,nan,0,Graduate,No,11493.0,,297.0,360.0,1.0,Rural,Y
LP000375,Male,Yes,0,Graduate,No,1683.0,8630.0,660.0,180.0,1.0,Rural,N
LP000376,Female,Yes,1,Graduate,No,14682.0,6774.0,612.0,360.0,0.0,Urban,Y
LP000377,Male,No,2,Not Graduate,No,17245.0,5316.0,626.0,360.0,1.0,Semiurban,N
LP000378,Female,No,0,Not Graduate,nan,3016.0,5474.0,245.0,360.0,1.0,Rural,Y
LP000379,Male,No,2,Not Graduate,No,5656.0,7381.0,619.0,360.0,1.0,Urban,N
LP000380,Male,No,0,Not Graduate,No,6585.0,9322.0,225.0,360.0,1.0,Semiurban,N
LP000381,Female,No,0,Graduate,No,5193.0,7375.0,235.0,360.0,1.0,Rural,Y
LP000382,Female,Yes,0,Not Graduate,No,13933.0,8820.0,535.0,360.0,0.0,Urban,Y
LP000383,Female,No,0,Not Graduate,Yes,13970.0,3016.0,184.0,360.0,0.0,Urban,N
LP000384,Female,No,1,Graduate,No,13640.0,7075.0,621.0,360.0,0.0,Semiurban,Y
LP000385,Female,Yes,0,Graduate,No,14446.0,3080.0,364.0,360.0,1.0,Urban,Y
LP000386,Male,Yes,3+,Graduate,Yes,4291.0,4237.0,443.0,120.0,1.0,Urban,Y
LP000387,Male,No,1,Graduate,No,2495.0,5961.0,172.0,360.0,1.0,Semiurban,N
LP000388,Female,No,3+,Not Graduate,No,4356.0,3752.0,416.0,360.0,1.0,Urban,N
LP000389,Female,No,0,Graduate,No,8573.0,3483.0,293.0,360.0,1.0,Rural,Y
LP000390,nan,No,0,Graduate,No,10584.0,8896.0,463.0,360.0,1.0,Urban,N
LP000391,Male,No,0,Graduate,No,7679.0,923.0,400.0,360.0,1.0,Semiurban,Y
LP000392,Male,No,0,Not Graduate,No,19886.0,9557.0,480.0,360.0,1.0,Rural,Y
LP000393,Female,No,2,Not Graduate,Yes,1670.0,7859.0,638.0,360.0,1.0,Rural,Y
LP000394,Male,Yes,0,Graduate,No,2238.0,1555.0,136.0,360.0,1.0,Semiurban,Y
LP000395,Female,No,0,Not Graduate,No,16433.0,5060.0,641.0,360.0,1.0,Rural,N
LP000396,Female,No,0,Graduate,No,19201.0,3627.0,458.0,360.0,1.0,Rural,Y
LP000397,Male,No,0,Not Graduate,No,2787.0,4081.0,430.0,360.0,1.0,Semiurban,Y
LP000398,Female,No,2,Graduate,No,7581.0,5819.0,523.0,360.0,1.0,Semiurban,N
LP000399,Female,Yes,1,Not Graduate,No,13935.0,2017.0,134.0,360.0,1.0,Rural,N
LP000400,Male,Yes,1,Not Graduate,Yes,5536.0,4190.0,521.0,360.0,1.0,Semiurban,N
LP000401,Female,Yes,0,Not Graduate,No,6036.0,8553.0,672.0,360.0,1.0,Urban,Y
LP000402,Female,Yes,3+,Graduate,No,11961.0,7814.0,409.0,360.0,0.0,Rural,N
LP000403,Female,Yes,1,Not Graduate,No,10349.0,5725.0,360.0,360.0,1.0,Urban,Y
LP000404,Male,No,0,Not Graduate,No,6834.0,5685.0,359.0,180.0,1.0,Rural,N
LP000405,Female,Yes,0,Not Graduate,No,10267.0,3665.0,154.0,360.0,1.0,Urban,N
LP000406,Male,Yes,3+,Graduate,No,9991.0,1804.0,473.0,360.0,0.0,Rural,Y
LP000407,Male,No,1,Not Graduate,No,3392.0,,697.0,360.0,0.0,Rural,N
LP000408,Female,No,1,Graduate,No,,5908.0,239.0,360.0,1.0,Urban,Y
LP000409,Male,Yes,0,Graduate,No,18107.0,799.0,301.0,,0.0,Urban,Y
LP000410,Male,No,0,Graduate,No,8220.0,132.0,263.0,360.0,1.0,Rural,N
LP000411,Female,No,1,Graduate,No,9154.0,3433.0,522.0,360.0,1.0,Urban,N
LP000412,Female,Yes,1,Graduate,No,5148.0,6492.0,171.0,180.0,1.0,Urban,Y
LP000413,Female,Yes,0,Not Graduate,No,15185.0,8738.0,375.0,360.0,1.0,Rural,N
LP000414,Female,No,1,Graduate,No,6727.0,8954.0,267.0,360.0,1.0,Urban,N
LP000415,Male,No,0,Not Graduate,No,16258.0,5678.0,219.0,360.0,1.0,Rural,Y
LP000416,Male,No,2,Not Graduate,Yes,7011.0,5924.0,307.0,360.0,0.0,Rural,Y
LP000417,Male,Yes,3+,Graduate,No,11550.0,1067.0,125.0,360.0,1.0,Rural,Y
LP000418,Female,Yes,2,Graduate,No,8893.0,1301.0,682.0,360.0,1.0,Urban,Y
LP000419,Female,No,0,Graduate,No,13236.0,5974.0,406.0,360.0,1.0,Rural,Y
LP000420,Female,Yes,0,Not Graduate,No,19946.0,9526.0,289.0,360.0,1.0,Rural,Y
LP000421,Female,Yes,2,Not Graduate,No,16176.0,7404.0,406.0,120.0,1.0,Urban,N
LP000422,Male,No,1,Not Graduate,No,2964.0,8457.0,626.0,240.0,0.0,Rural,Y
LP000423,Female,Yes,0,Not Graduate,No,14337.0,1239.0,367.0,360.0,1.0,Urban,Y
LP000424,Male,No,3+,Not Graduate,No,11776.0,116.0,147.0,360.0,1.0,Semiurban,N
LP000425,Female,No,0,Not Graduate,No,5205.0,7423.0,154.0,180.0,1.0,Semiurban,N
LP000426,Male,Yes,0,Not Graduate,No,15595.0,7923.0,696.0,360.0,1.0,Urban,N
LP000427,Female,No,0,Not Graduate,No,8412.0,8015.0,245.0,360.0,1.0,Rural,Y
LP000428,Male,Yes,0,Not Graduate,Yes,1935.0,1974.0,,360.0,1.0,Semiurban,N
LP000429,Male,No,0,Graduate,No,12032.0,2481.0,397.0,360.0,0.0,Semiurban,Y
LP000430,Male,Yes,3+,Not Graduate,nan,5896.0,7107.0,96.0,360.0,1.0,Urban,N
LP000431,Female,Yes,0,Graduate,No,,4329.0,572.0,360.0,1.0,Urban,Y
LP000432,Female,No,0,Graduate,No,19581.0,608.0,211.0,360.0,1.0,Semiurban,N
LP000433,Male,Yes,2,Not Graduate,No,15150.0,529.0,512.0,360.0,1.0,Semiurban,N
LP000434,Male,No,1,Not Graduate,No,,7278.0,612.0,360.0,1.0,Rural,N
LP000435,Female,Yes,1,Not Graduate,No,13703.0,1876.0,566.0,360.0,1.0,Rural,Y
LP000436,Male,Yes,0,Not Graduate,Yes,10738.0,1658.0,353.0,360.0,1.0,Urban,Y
LP000437,Female,No,2,Not Graduate,No,16684.0,408.0,473.0,360.0,1.0,Semiurban,Y
LP000438,Female,Yes,0,Not Graduate,No,2918.0,9502.0,440.0,360.0,0.0,Rural,N
LP000439,Male,Yes,0,Graduate,No,16268.0,217.0,134.0,360.0,1.0,Rural,N
LP000440,Male,No,0,Graduate,No,12713.0,2531.0,345.0,360.0,0.0,Urban,N
LP000441,nan,No,0,Not Graduate,No,10261.0,4208.0,447.0,360.0,1.0,Semiurban,N
LP000442,Male,No,0,Graduate,No,8660.0,7619.0,531.0,360.0,0.0,Semiurban,N
LP000443,Male,No,1,Graduate,No,9720.0,4256.0,514.0,360.0,1.0,Urban,N
LP000444,Female,Yes,0,Graduate,No,9143.0,5189.0,279.0,180.0,1.0,Rural,N
LP000445,Female,No,1,Graduate,No,13198.0,9222.0,,360.0,1.0,Urban,N
LP000446,nan,Yes,0,Graduate,No,18524.0,9216.0,257.0,360.0,1.0,Urban,Y
LP000447,Female,No,0,Graduate,No,12896.0,8037.0,495.0,120.0,1.0,Semiurban,N
LP000448,Male,Yes,0,Not Graduate,No,13902.0,6242.0,463.0,360.0,1.0,Semiurban,N
LP000449,Male,nan,3+,Graduate,No,16472.0,314.0,285.0,360.0,0.0,Urban,Y
LP000450,Female,No,2,Graduate,No,7918.0,5153.0,594.0,360.0,1.0,Rural,Y
LP000451,Female,No,3+,Graduate,No,7987.0,225.0,694.0,360.0,0.0,Rural,Y
LP000452,Male,No,1,Graduate,No,6275.0,8670.0,153.0,360.0,1.0,Rural,Y
LP000453,Female,No,1,Not Graduate,No,3485.0,8414.0,91.0,360.0,1.0,Urban,Y
LP000454,Male,No,1,Graduate,No,6316.0,9907.0,180.0,360.0,1.0,Urban,N
LP000455,Female,Yes,1,Not Graduate,No,13723.0,6026.0,441.0,,1.0,Semiurban,N
LP000456,Male,Yes,0,Graduate,No,19913.0,4615.0,110.0,360.0,1.0,Urban,N
LP000457,Male,Yes,0,Not Graduate,No,8705.0,6386.0,118.0,360.0,1.0,Semiurban,N
LP000458,Male,Yes,0,Graduate,No,1670.0,8279.0,343.0,360.0,0.0,Rural,N
LP000459,Male,No,0,Graduate,No,4744.0,5078.0,492.0,360.0,1.0,Urban,N
LP000460,Male,No,0,Graduate,No,17058.0,479.0,144.0,120.0,1.0,Semiurban,N
LP000461,Female,No,0,Not Graduate,No,7475.0,308.0,307.0,180.0,1.0,Rural,Y
LP000462,Female,No,0,Not Graduate,No,19129.0,6798.0,618.0,240.0,,Semiurban,Y
LP000463,Female,No,0,Not Graduate,No,9269.0,539.0,312.0,360.0,0.0,Urban,N
LP000464,Female,Yes,3+,Not Graduate,No,10489.0,7309.0,257.0,360.0,1.0,Rural,Y
LP000465,Male,Yes,0,Graduate,No,15239.0,89.0,443.0,360.0,1.0,Rural,N
LP000466,Male,Yes,0,Graduate,No,7519.0,2360.0,590.0,360.0,1.0,Rural,N
LP000467,Female,Yes,2,Not Graduate,No,14432.0,8371.0,539.0,360.0,1.0,Urban,Y
LP000468,Male,No,0,Graduate,No,1821.0,548.0,211.0,360.0,1.0,Urban,Y
LP000469,Female,No,0,Graduate,No,10760.0,1.0,505.0,360.0,1.0,Urban,Y
LP000470,Male,No,0,Graduate,No,10015.0,1057.0,147.0,360.0,1.0,Rural,N
LP000471,Female,No,0,Not Graduate,No,6838.0,7752.0,222.0,360.0,1.0,Urban,N
LP000472,Male,No,0,Not Graduate,No,11786.0,5626.0,688.0,360.0,1.0,Semiurban,N
LP000473,Female,Yes,0,Graduate,No,10336.0,5045.0,554.0,360.0,1.0,Semiurban,Y
LP000474,Female,No,0,Not Graduate,No,5344.0,4211.0,661.0,360.0,0.0,Rural,N
LP000475,nan,Yes,2,Not Graduate,No,11403.0,2161.0,632.0,360.0,1.0,Semiurban,Y
LP000476,Male,Yes,1,Not Graduate,No,12372.0,8130.0,383.0,360.0,0.0,Semiurban,Y
LP000477,Female,Yes,1,Not Graduate,No,9994.0,9757.0,645.0,360.0,1.0,Urban,N
LP000478,Female,Yes,0,Graduate,No,4761.0,594.0,278.0,240.0,1.0,Rural,Y
LP000479,Female,Yes,0,Not Graduate,No,15734.0,6622.0,299.0,360.0,1.0,Urban,N
LP000480,Female,Yes,2,Not Graduate,No,12316.0,6007.0,658.0,360.0,1.0,Semiurban,N
LP000481,Female,No,0,Graduate,No,14651.0,5271.0,395.0,360.0,1.0,Semiurban,Y
LP000482,Male,No,2,Not Graduate,No,1835.0,7327.0,431.0,360.0,0.0,Semiurban,Y
LP000483,Female,Yes,0,Graduate,No,19762.0,7516.0,241.0,120.0,1.0,Rural,N
LP000484,Female,Yes,2,Graduate,No,3352.0,6825.0,215.0,360.0,1.0,Semiurban,N
LP000485,Female,No,0,Not Graduate,No,6255.0,4282.0,61.0,360.0,1.0,Semiurban,Y
LP000486,Male,Yes,0,Graduate,No,3500.0,6482.0,240.0,360.0,1.0,Rural,N
LP000487,Male,No,2,Graduate,No,14399.0,7336.0,498.0,240.0,0.0,Urban,N
LP000488,Female,No,2,Not Graduate,No,6738.0,4920.0,237.0,360.0,1.0,Rural,N
LP000489,Female,Yes,0,Not Graduate,No,9288.0,52.0,,360.0,1.0,Rural,Y
LP000490,Male,Yes,3+,Not Graduate,No,6632.0,256.0,554.0,360.0,1.0,Urban,Y
LP000491,Female,Yes,0,Graduate,No,18852.0,5691.0,291.0,360.0,1.0,Rural,Y
LP000492,Male,Yes,0,Graduate,Yes,2249.0,7755.0,371.0,360.0,0.0,Urban,Y
LP000493,Male,Yes,1,Graduate,No,12435.0,2093.0,579.0,360.0,1.0,Semiurban,N
LP000494,Male,No,1,Graduate,No,17549.0,8206.0,507.0,120.0,1.0,Rural,N
LP000495,Male,Yes,3+,Graduate,No,,2896.0,424.0,360.0,1.0,Urban,N
LP000496,Female,No,0,Graduate,No,9995.0,,552.0,360.0,1.0,Rural,Y
LP000497,Male,No,0,Not Graduate,No,4415.0,4107.0,115.0,360.0,1.0,Urban,N
LP000498,Female,Yes,1,Graduate,No,7456.0,2048.0,513.0,360.0,1.0,Urban,N
LP000499,nan,Yes,0,Graduate,No,9079.0,2124.0,118.0,360.0,1.0,Urban,Y
LP000500,Female,Yes,0,Not Graduate,No,9727.0,3785.0,688.0,240.0,1.0,Semiurban,N
LP000501,Female,Yes,0,Graduate,Yes,14209.0,9187.0,174.0,360.0,0.0,Rural,N
LP000502,Male,No,0,Graduate,nan,12077.0,2949.0,151.0,360.0,0.0,Urban,Y
LP000503,Female,Yes,0,Graduate,No,19317.0,6984.0,427.0,360.0,1.0,Semiurban,Y
LP000504,Female,No,0,Not Graduate,No,17372.0,1665.0,,360.0,1.0,Semiurban,Y
LP000505,Male,Yes,1,Not Graduate,No,1580.0,6218.0,560.0,360.0,1.0,Urban,Y
LP000506,Female,Yes,1,Not Graduate,No,11194.0,2898.0,455.0,360.0,1.0,Semiurban,N
LP000507,Female,No,0,Not Graduate,Yes,14207.0,,626.0,240.0,1.0,Rural,Y
LP000508,Female,No,0,Graduate,No,11422.0,9523.0,277.0,360.0,1.0,Rural,Y
LP000509,Female,Yes,0,Graduate,Yes,3542.0,5836.0,638.0,360.0,1.0,Rural,N
LP000510,Female,Yes,0,Not Graduate,Yes,19171.0,2803.0,,360.0,1.0,Urban,Y
LP000511,Male,No,1,Graduate,No,13368.0,1245.0,676.0,360.0,1.0,Urban,N
LP000512,Female,Yes,nan,Graduate,No,5060.0,2325.0,557.0,360.0,1.0,Urban,N
LP000513,Female,Yes,1,Graduate,No,9293.0,7525.0,684.0,360.0,1.0,Rural,Y
LP000514,Male,No,1,Not Graduate,No,11574.0,8876.0,289.0,360.0,1.0,Rural,Y
LP000515,Male,Yes,0,Graduate,No,18165.0,2365.0,495.0,240.0,0.0,Semiurban,Y
LP000516,Male,No,0,Not Graduate,No,6210.0,3138.0,108.0,360.0,0.0,Urban,Y
LP000517,Female,No,3+,Graduate,No,14361.0,8334.0,675.0,240.0,1.0,Urban,Y
LP000518,nan,No,3+,Graduate,No,9273.0,8345.0,643.0,360.0,0.0,Semiurban,Y
LP000519,Male,No,0,Not Graduate,No,10108.0,7261.0,373.0,120.0,1.0,Semiurban,N
LP000520,Female,No,0,Not Graduate,No,18200.0,3268.0,58.0,360.0,1.0,Urban,Y
LP000521,Male,No,2,Graduate,No,12991.0,4473.0,564.0,180.0,0.0,Rural,Y
LP000522,Female,No,0,Not Graduate,No,2591.0,,505.0,120.0,1.0,Rural,N
LP000523,Female,Yes,2,Not Graduate,No,18560.0,7550.0,387.0,,,Urban,N
LP000524,Female,Yes,2,Graduate,No,2624.0,8185.0,374.0,120.0,1.0,Rural,N
LP000525,Male,No,0,Not Graduate,No,11982.0,8725.0,662.0,360.0,1.0,Urban,Y
LP000526,Male,No,3+,Not Graduate,No,2613.0,6780.0,167.0,360.0,1.0,Urban,N
LP000527,Male,Yes,3+,Not Graduate,No,3472.0,6969.0,502.0,360.0,1.0,Rural,N
LP000528,Male,No,3+,Not Graduate,No,12640.0,786.0,456.0,360.0,1.0,Rural,N
LP000529,Female,Yes,0,Not Graduate,No,9267.0,6305.0,641.0,360.0,1.0,Urban,Y
LP000530,Female,No,0,Not Graduate,No,6214.0,465.0,182.0,360.0,1.0,Urban,N
LP000531,nan,No,1,Graduate,No,9161.0,7565.0,534.0,360.0,1.0,Urban,Y
LP000532,nan,No,0,Not Graduate,No,8643.0,140.0,541.0,360.0,1.0,Urban,N
LP000533,Female,Yes,0,Not Graduate,Yes,10447.0,7802.0,600.0,360.0,1.0,Semiurban,N
LP000534,Female,No,0,Graduate,No,13460.0,1727.0,564.0,360.0,1.0,Semiurban,Y
LP000535,Female,Yes,1,Not Graduate,No,5336.0,1991.0,587.0,360.0,1.0,Urban,Y
LP000536,Female,Yes,0,Not Graduate,No,13664.0,9001.0,313.0,360.0,1.0,Urban,Y
LP000537,Male,Yes,0,Graduate,No,16088.0,9462.0,518.0,360.0,1.0,Rural,N
LP000538,Male,No,0,Graduate,Yes,8881.0,2881.0,101.0,360.0,1.0,Urban,Y
LP000539,Male,Yes,2,Not Graduate,No,2183.0,,439.0,360.0,1.0,Urban,Y
LP000540,Female,Yes,1,Not Graduate,No,3475.0,8361.0,204.0,180.0,1.0,Rural,N
LP000541,Female,No,0,Graduate,No,1803.0,2081.0,426.0,360.0,1.0,Rural,N
LP000542,Male,No,3+,Not Graduate,No,13689.0,9625.0,263.0,360.0,1.0,Urban,Y
LP000543,Female,No,0,Not Graduate,No,19836.0,9622.0,455.0,360.0,1.0,Rural,N
LP000544,Female,No,1,Graduate,No,9409.0,5155.0,535.0,360.0,1.0,Semiurban,N
LP000545,Male,Yes,2,Graduate,No,5504.0,264.0,617.0,360.0,1.0,Semiurban,Y
LP000546,Male,No,2,Graduate,No,10952.0,9044.0,535.0,360.0,1.0,Semiurban,N
LP000547,Female,No,0,Not Graduate,No,8897.0,7465.0,604.0,360.0,0.0,Semiurban,Y
LP000548,Female,Yes,3+,Graduate,No,18914.0,1763.0,76.0,360.0,1.0,Semiurban,Y
LP000549,Female,Yes,3+,Not Graduate,No,7326.0,7746.0,606.0,360.0,1.0,Semiurban,N
LP000550,Female,Yes,0,Graduate,No,10886.0,8198.0,351.0,360.0,1.0,Semiurban,N
LP000551,Female,Yes,0,Graduate,No,9219.0,9631.0,82.0,360.0,1.0,Rural,N
LP000552,Female,No,0,Not Graduate,No,13051.0,8204.0,176.0,360.0,1.0,Rural,Y
LP000553,Female,No,0,Graduate,No,17599.0,5879.0,539.0,360.0,1.0,Rural,Y
